id,name,kana,area,category,lat,lng,zoom,url,image,description,受入員数,所要時間,開催場所,電話番号,住所,営業時間,定休日,料金,アクセス,駐車場,ウェブサイト,オンライン予約,体験内容,最少催行人員,注意事項,駐車場：台数,駐車場：大型バスの駐車,駐車場：備考,受付期間,備考,メールアドレス,関連資料,決済方法,開催期間
detail_2055,福井県こども家族館,ふくいけんこどもかぞくかん,"若狭路,おおい町","ものづくり体験,食品づくり体験,歴史・文化体験",35.4812881,135.6280528,16,https://www.fuku-e.com/experience/detail_2055.html,https://www.fuku-e.com/lsc/upfile/spot/0000/2055/2055_1_l.jpg,ものづくりやクッキングが体験できる工房ゾーン、大型帆船での冒険や日本最大級のボールプールが楽しめるあそび探検ゾーン、乳幼児連れの親子が安心して遊びくつろげる交流ゾーン、子どもたちを家族館の世界へと導くエントランスゾーンなど、遊び・学び・体…,"ものづくり工房:40作品(内容によって変更あり)
クッキング工房:32人(内容によって変更あり)",,,0770-77-3211（福井県こども家族館）,福井県おおい町成海1-1-1,9:30~17:00 (夏休み期間中 7/21~8/31 9:30~18:00),月曜日(祝日を除く)、祝日の翌日(土日祝日を除く)、年末年始(夏休み期間中は無休),"入場料：無料(あそび探検ゾーンは大人210円、小中高生100円)
体験料：ものづくり工房:有料(プログラム内容による)、クッキング工房:有料(プログラム内容による)",JR若狭本郷駅から車で5分、徒歩15分/舞鶴若狭自動車道小浜西ICから6分、大飯高浜ICから15分,あり,https://www.kodomokazokukan.jp/,,"ものづくり工房:プログラムは毎月変更
クッキング工房:プログラムは毎月変更",,予約方法 : 電話、インターネット又は総合案内へ直接申し出,70,10,,受付時間 : 8:45～17:30,,,,,
detail_2056,若狭パールMAMIYA(間宮真珠養殖場),わかさぱーるまみやまみやしんじゅようしょくじょう,"若狭路,おおい町",ものづくり体験,35.4912818,135.6225475,16,https://www.fuku-e.com/experience/detail_2056.html,https://www.fuku-e.com/lsc/upfile/spot/0000/2056/2056_1_l.jpg,日本最北端の養殖場、若狭の海での冬の寒さが生み出す海水の温度差が、きめの細かい深い光沢を持った真珠を作り出し若狭パールならではの美しさが生まれます。アクセサリーの手作り体験では自分で真珠を選び、ペンダントやピアス、ブローチ、タイピンなどを…,1人～最大20人前後,,,0770-77-0432（(有)間宮真珠養殖場）,福井県おおい町犬見31-28,10:00~17:00 ※体験の場合は15:30までに来店下さい｡,年末年始(12月28日～1月3日),"入場料：無料
体験料：使用した真珠及び金具代","JR若狭本郷駅から車で8分/舞鶴若狭自動車道小浜西ICから8分、大飯高浜ICから18分
",あり,http://www.mamiya.ac/,,手作り体験コーナー,,予約方法 : 少人数(5～6人まで)であれば予約なしでOK。団体の場合は予めTELでご連絡下さい。,20,,,受付時間 : 10:00～17:00　※直接来店の場合は15:30まで,新型コロナウイルス感染症対策のため変更がある場合あり、詳しくは電話にてお問い合わせください。,,,,
detail_2057,岩屋観光梨狩り園,いわやかんこうなしがりえん,"若狭路,若狭町",農業体験・フルーツ狩り,35.5098771,135.8945563,16,https://www.fuku-e.com/experience/detail_2057.html,https://www.fuku-e.com/lsc/upfile/spot/0000/2057/2057_1_l.jpg,甘さたっぷりのみずみずしい梨狩りを楽しめます。秋の味覚食べ放題、友達や家族と共にご賞味ください。(8月中旬~9月中旬 気候により異なる),,,,0770-45-0399（岩屋観光梨狩り園　7号園　澤）,福井県若狭町岩屋,9:00~16:30,,入場料：大人(中学生以上)800円、小人(4歳から小学生)500円,JR十村駅から徒歩10分/舞鶴若狭自動車道若狭三方IC、若狭上中ICから車で10分,あり,,,,,,,,,,,,,,
detail_2058,かみなか農楽舎,かみなかのうがくしゃ,"若狭路,若狭町",農業体験・フルーツ狩り,35.47979,135.893253,16,https://www.fuku-e.com/experience/detail_2058.html,https://www.fuku-e.com/lsc/upfile/spot/0000/2058/2058_1_l.jpg,野菜の収穫、稲刈り、加工体験等年間を通して様々なイベント、農業体験を行います。,メニューにより異なります、お問い合わせ下さい。,,,0770-62-2125（かみなか農楽舎）,福井県若狭町末野(農村総合公園),8:00~17:00,,メニューにより異なります、お問い合わせ下さい。,舞鶴若狭自動車道若狭上中ICから車で約15分,あり,http://www.nouson-kaminaka.com/,,"・田植え
・稲刈り
・サツマイモ掘り
・そば打ち
・餅つき　等",,予約方法 : 電話、ファックス、メールのいずれかで、開催3日前までにお申込み下さい。,,,,,,,,,
detail_2059,能登野いも掘り園,のとのいもほりえん,"若狭路,若狭町",農業体験・フルーツ狩り,35.514989,135.905629,16,https://www.fuku-e.com/experience/detail_2059.html,https://www.fuku-e.com/lsc/upfile/spot/0000/2059/2059_1_l.jpg,甘くておいしいさつまいも堀りを体験することができます。,,,,0770-45-1924（能登野里山営農組合）,福井県若狭町能登野,10:00~16:00(9月下旬~10月下旬),土日祝日以外,体験料：1株250円,北陸自動車道敦賀ICから車で30分/舞鶴若狭自動車道小浜ICから車で30分,あり,http://www.wakasa-mikatagoko.jp/search/entry/tourism-019.html,,,,,,,,,,,,,
detail_2060,大敷網漁見学体験,おおしきあみりょうけんがくたいけん,"若狭路,若狭町",漁業体験・魚釣り,35.555743,135.909545,16,https://www.fuku-e.com/experience/detail_2060.html,https://www.fuku-e.com/lsc/upfile/spot/0000/2060/2060_1_l.jpg,漁師さんと一緒に早朝漁船に乗り込み、定置網漁の仕事の様子を見学することができます。魚が水揚げされる様子は迫力満点です。,２５名まで,,,0770-45-0113（(一社)若狭三方五湖観光協会）,福井県若狭町世久見,4月~11月,,,JR三方駅から車で10分/舞鶴若狭自動車道 三方五湖スマートICから車で約10分,あり,,,大敷網漁見学体験,,予約方法 : 電話、ファックス、メール,,,,,,,,,
detail_2061,カヤック,かやっく,"若狭路,若狭町",自然・スポーツ体験,35.5879113,135.8641548,16,https://www.fuku-e.com/experience/detail_2061.html,https://www.fuku-e.com/lsc/upfile/spot/0000/2061/2061_1_l.jpg,＊ジャングル気分満喫！三方五湖・浦見川コース(4ｈ):三つの湖をのんびりと巡るコース！初心者の方ももちろん大丈夫です。のんびりと三方五湖を満喫したい方におすすめです。＊気分爽快！若狭・リアス式海岸満喫コース！(4ｈ):爽やかな潮風を受けながら、若…,プログラムによって異なる,,,0770-47-1008（自然に大の字あそぼーや）,福井県若狭町海山64-9-1,4hコース:11:00~15:00,不定休(要予約),体験料：プログラムによって異なる,JR三方駅から常神行きバス「海山」下車徒歩1分/舞鶴若狭自動車道 三方五湖スマートICから車で約15分/舞鶴若狭自動車道上中ICから車で20分,あり,http://www.pamco-net.com/asobo-ya/,,プログラムによって異なる,,予約方法 : 電話,,,,受付時間 : 9:00～18:00,,,,,
detail_2062,須恵野創作館,すえのそうさくかん,"若狭路,若狭町",ものづくり体験,35.4813729,135.8915699,16,https://www.fuku-e.com/experience/detail_2062.html,https://www.fuku-e.com/lsc/upfile/spot/0000/2062/2062_1_l.jpg,"良質の陶土が豊富で約1,000年前より須恵器の産地として知られてきた末野の地の素材の力強さを漂わせる須恵野焼の作陶体験ができます。",―,,,0770-62-0594（須恵野創作館）,福井県若狭町末野42-21,9:00~17:00,"不定休
年末年始",体験料：1500円(1人あたり1kgの土),北陸自動車道敦賀ICから車で45分/舞鶴若狭自動車道小浜ICから車で30分,あり,,,―,,予約方法 : 電話,,,,受付時間 : ―,,,,,
detail_2063,敦賀湾釣り体験,つるがわんつりたいけん,"若狭路,敦賀市",漁業体験・魚釣り,35.6765593,136.0312878,13,https://www.fuku-e.com/experience/detail_2063.html,https://www.fuku-e.com/lsc/upfile/spot/0000/2063/2063_1_l.jpg,波穏やかな敦賀湾で釣り体験が出来ます。春のキス釣りから夏秋の五目釣りまで初心者や女性の方でも安心簡単に釣りが楽しめます。どんな魚が釣れるかな？それは季節ごとにお楽しみ。餌付き竿セットをご用意していますので手ぶらでもOK！もちろん釣れた魚はす…,,,,0770-23-7818（海辺の宿長兵衛　0770-23-7818）,福井県敦賀市名子43-3 海辺の宿長兵衛,日の出~日没(季節による),年末年始　悪天候の場合臨時休業,貸し竿フルセット(リール付竿・餌他) ※詳しくはお問い合わせください。,JR敦賀駅からコミュニティバス「常宮線」で「名子」下車/北陸自動車道敦賀ICから車で約20分,あり,https://www.choubei.jp/,,,,予約方法 : 電話にて予約,60,可,,"受付時間 : 9:00～
19:00",お食事処で海鮮ランチ、炭火焼海鮮ＢＢＱ(5～10月)も楽しめます。貸し竿フルセット2000円餌道具類は自前のをご持参いただく方がイイです。宿なので泊って釣り三昧プランもご用意できます。,,,,
detail_2064,三味線体験,しゃみせんたいけん,"あわら・坂井・福井市,坂井市",歴史・文化体験,36.2141976,136.1485835,14,https://www.fuku-e.com/experience/detail_2064.html,https://www.fuku-e.com/lsc/upfile/spot/0000/2064/2064_1_l.jpg,三国湊きたまえ通りにある、三味線の演奏と江戸小唄が流れる粋なお店。抹茶をいただきながら、江戸小唄の演奏を聴くことができます。座敷では三味線の演奏体験をすることもでき、「みくに湊は粋かいな」と言われた、三国湊の艶っぽさに感じることができる楽…,5名,,,"090-4686-8108（江戸小唄 竹よし
メール edokouta@takeyoshi.com
0776-82-0120）",福井県坂井市三国町北本町4-4-22北前通り,8:30~16:30,不定休,"三味線体験コース　20分1,000円30分1,500円
江戸小唄ライブ(三曲+お抹茶)コース　1,000円",えちぜん鉄道三国駅から徒歩約5分,あり,http://takeyoshi.com/,,三味線弾き,,予約方法 : 電話にて,2,,,,"江戸小唄ライブ　　1,000円(3曲の演奏・抹茶つき)
三味線の演奏体験　1,000円(20分・曲は「さくらさくら」など)",,,,
detail_2065,今庄おとと村,いまじょうおととむら,"丹南,南越前町",自然・スポーツ体験,35.8150291,136.2997984,14,https://www.fuku-e.com/experience/detail_2065.html,https://www.fuku-e.com/lsc/upfile/spot/0000/2065/2065_1_l.jpg,今庄おとと村では、自然を満喫できる清流で　イワナ・ニジマス釣り、さかなのつかみ取りが楽しめます。釣り上げた魚はその場で炭焼きにて、お召し上がりになれます！,お問い合わせ下さい。,,,"0778-45-0413（今庄おとと村
0778-45-0413）",福井県南越前町杣木俣,4~11月の土曜･日曜､祝祭日 9:00~16:00(平日は予約営業となっております｡お電話にてご確認ください)※新型コロナウイルスの流行状況により営業を中止する場合があります｡,,"おとと釣り
大人3,000円［税込］(10匹まで)
子供2,500円［税込］(10匹まで)
餌(追加)300円［税込］
竿(追加)200円［税込］
糸切れ100円［税込］
おととつかみ取り
イワナ(1匹)500円［税込］
ニジマス(1匹)400円［税込］
(おととを1匹単位で購入していただきます。)",今庄ICから約15km,,,,イワナ・ニジマス釣り、さかなのつかみ取り,,"予約方法 : 電話
",,,,,,,,,
detail_2066,KEiS庵,けいずあん,"若狭路,小浜市",ものづくり体験,35.522723,135.7516889,14,https://www.fuku-e.com/experience/detail_2066.html,https://www.fuku-e.com/lsc/upfile/spot/0000/2066/2066_1_l.jpg,沖縄で修業した庵主が、地元　福井県小浜市でＯＢＡＭＡガラスを作っています。カラフルなガラス雑貨を実際に作っている所をご覧頂けます。工房内で展示販売しており、体験やオーダーもＯＫ。あなたも世界でひとつの、自分のオリジナルガラス作品を作ってみ…,吹きガラス以外であれば同時に15人可能、それ以上であれば出張対応も可(要問合せ),,,090--37-1431（HPのお問い合わせフォーム、もしくは電話(午後以外)でお願いします。）,福井県小浜市福谷9-8-2,10:00~17:00,毎週水曜日・木曜日(お電話でご相談頂ければ対応可),"入場料：無料
体験料：
①フォトフレーム:800円
②ドアプレート:800円
③キャンドルホルダー:800円
④BIGミラー:980円
⑤マグネットボード:980円
⑥フットランプ:1,500円
⑦LEDランプ:1,200円
⑧時計:1,980円
⑨絵付(グラスや皿):商品代＋300円　　　　　　　　　
⑩夏季限定風鈴絵付け:800円
⑪時計、額縁(電気炉):3,500円~(要相談)
⑫吹きガラス(秋以降のみ※現在新型コロナウィルスの影響により吹きガラスの体験は休止させて頂いております。再開の予定はHPにてお知らせ致しますのでご確認ください。):2,500円
※出張体験もOK",JR小浜駅から車で10分/舞鶴若狭自動車道小浜ICから車で10分,あり,https://www.keis-an.jp/,,"①フォトフレーム　
③ドアプレート
③キャンドルホルダー　　　　　　　
④BIGミラー　　　
⑤マグネットボード　　
⑥フットランプ　　　　　　　　　　　
⑦LEDランプ　　　　
⑧時計　　　
⑨絵付(グラスや皿)　　　　　　　　　　　　
⑩夏季限定風鈴絵付け　　　　　　　
⑪時計、額縁(電気炉)　　　　　　
⑫吹きガラス(秋以降のみ※現在新型コロナウィルスの影響により吹きガラスの体験は休止させて頂いております。再開の予定はHPにてお知らせ致しますのでご確認ください。)
※出張体験もOK",,予約方法 : HPのお問い合わせフォームからお申し込みください。前日当日等、直近のお申し込みの場合はお電話にてご相談ください。(TEL 090-2372-1431または080-4252-1469),5,,,受付時間 : HPお問い合わせフォーム:24時間対応　電話:午後以外(作業の都合上),個人工房ですので、たくさんの人数は一度に入れませんが、その分融通が効きます。お気軽にお問い合わせください。,,,,
